link,difficulty: ,tuning: ,key: ,capo: ,chord_list,full_text,contributors,popularity,file format: ,filesize: ,instuments: 
https://tabs.ultimate-guitar.com/tab/white-kaps/american-dream-bass-198,,,,no capo,[],,,"1,395,451 views, added to favorites 4 times",,,
https://tabs.ultimate-guitar.com/tab/zebrahead/in-my-room-tabs-47,,,,no capo,[],,,"1,395,439 views, added to favorites 52 times",,,
https://tabs.ultimate-guitar.com/tab/zebrahead/now-or-never-bass-59,,,,no capo,[],,,"1,395,358 views, added to favorites 69 times",,,
https://tabs.ultimate-guitar.com/tab/value-pac/we-are-the-ones-bass-510,,,,no capo,[],,,"1,395,181 views, added to favorites 9 times",,,
https://tabs.ultimate-guitar.com/tab/zed/im-cold-tabs-44,,E A D G B E,,no capo,[],,1 contributor total,"1,395,092 views, added to favorites 46 times",,,
https://tabs.ultimate-guitar.com/tab/you-am-i/mr-milk-bass-68,,,,no capo,[],,,"1,395,075 views, added to favorites 53 times",,,
https://tabs.ultimate-guitar.com/tab/the-ws/dexter-bass-159,,,,no capo,[],,,"1,395,025 views, added to favorites 20 times",,,
https://tabs.ultimate-guitar.com/tab/zeke/telepath-boy-bass-1,,E A D G,,no capo,[],,1 contributor total,"1,394,939 views, added to favorites 73 times",,,
https://tabs.ultimate-guitar.com/tab/xtc/my-bird-performs-tabs-108,,,,no capo,[],,,"1,394,831 views, added to favorites 35 times",,,
https://tabs.ultimate-guitar.com/tab/zz-top/tv-dinners-tabs-34,,E A D G B E,,no capo,[],,1 contributor total,"1,394,804 views, added to favorites 67 times",,,
https://tabs.ultimate-guitar.com/tab/wd40/crying-tabs-131,,,,no capo,[],,,"1,394,774 views, added to favorites 2 times",,,
https://tabs.ultimate-guitar.com/tab/weston/retarded-bass-177,,,,no capo,[],,,"1,394,760 views, added to favorites 13 times",,,
https://tabs.ultimate-guitar.com/tab/zebrahead/someday-tabs-48,,,,no capo,[],,1 contributor total,"1,394,589 views, added to favorites 46 times",,,
https://tabs.ultimate-guitar.com/tab/xtc/then-she-appeared-tabs-114,,,,no capo,[],,,"1,394,320 views, added to favorites 57 times",,,
https://tabs.ultimate-guitar.com/tab/xtc/holly-up-on-poppy-tabs-107,,,,no capo,[],,,"1,394,012 views, added to favorites 7 times",,,
https://tabs.ultimate-guitar.com/tab/xtc/ball-and-chain-chords-105,intermediate,,,no capo,[],"#----------------------------------PLEASE NOTE---------------------------------#
#This file is the author's own work and represents their interpretation of the #
#song. You may only use this file for private study, scholarship, or research. #
#------------------------------------------------------------------------------##
Ball and Chain
 
C                         C7sus4
Save us from the ball and chain
C                         C7sus4
Save us from the ball and chain
C                         C7sus4
Save us from the ball and chain
    Bb              F        C
The diggers and the towering cranes
 
 
G5    D     F     C
Don't want .................
G5    D         F     C
Don't want your compensation
G5   D        F          C
It's not just bricks and mortar
G5 D   F        ?
We are lambs to slaughter
 
 
Chords:
 
C      - 335553
C7sus4 - 335363 - I'm not sure that this is the right chord.
Bb     - 113331
F      - 133211
G5     - 3x0033
D      - xx0232
F      - xx3211
C      - x32010
X",,"1,393,964 views, added to favorites 26 times",,,
https://tabs.ultimate-guitar.com/tab/neil-young/i-shall-be-released-bass-87,,,,no capo,[],,,"1,393,914 views, added to favorites 109 times",,,
https://tabs.ultimate-guitar.com/tab/the-yardbirds/over-under-sideways-down-bass-72,,,,no capo,[],,,"1,393,903 views, added to favorites 107 times",,,
https://tabs.ultimate-guitar.com/tab/yes/the-prophet-bass-100,,E A D G,,no capo,[],,1 contributor total,"1,393,845 views, added to favorites 13 times",,,
https://tabs.ultimate-guitar.com/tab/zebrahead/i-am-bass-57,,,,no capo,[],,,"1,393,807 views, added to favorites 57 times",,,
https://tabs.ultimate-guitar.com/tab/eraserheads/ligaya-chords-993314,intermediate,E A D G B E,A,no capo,"['E', 'C#m', 'F', 'C', 'F#m', 'A', 'Bm', 'D', 'G']","Una sa lahat binabati ko po
lahat ng tambay sa Q.C
add nyo ko sa FACEBOOK
emo_punkizta_13@yahoo.com
 
 
[Intro]
 
A  D
A  D
 
 
[Verse 1]
 
 A                              D
Ilang awit pa ba ang aawitin, o giliw ko?
 A                            D
Ilang ulit pa bang uulitin, o giliw ko?
        Bm                    E
Tatlong oras na akong nagpapa-cute sa'yo
           C#m                       F#m E     D
'Di mo man lang napapansin ang bagon T - shirt ko
 
 
[Verse 2]
 
 A                               D
Ilang isaw pa ba ang kakainin, o giliw ko?
 A                                D
Ilang tansan pa ba ang iipunin, o giliw ko?
    Bm                        E
Gagawin ko ang lahat pati ang thesis mo
         C#m                   F#m E   D
Huwag mo lang ipagkait ang hinaha -nap ko
 
 
[Refrain]
 
   D N.C.                    F#m N.C.
Sagutin mo lang ako aking sinta'y
 
Walang humpay na....
 
 
[Chorus]
 
    C      F               C
Ligaya at asahang iibigin ka
       F                   C
Sa tanghali, sa gabi at umaga
         F                      E
Huwag ka sanang magtanong at magduda
          F                      E
Dahil ang puso ko'y walang pangamba
        F                     E        G
Lahat tayo'y mabubuhay ng tahimik at buong...
    C     D E
Ligaya
 
 
[Adlib]
 
A  D
A  D
Bm E C#m F#m E D
 
 
[3rd Stanza] the same chords in 1st stanza
 
 A                              D
Ilang ahit pa ba ang aahitin, o giliw ko?
 A                                 D
Ilang hirit pa ba ang hihiritin, o giliw ko?
      Bm                     E
'Di naman ako manyakis tulad ng iba
      C#m                  F#m E    D
Pinapangako ko sa'yo na igaga- lang ka.
 
 
[Refrain]
 
   D N.C.                    F#m N.C.
Sagutin mo lang ako aking sinta'y
 
Walang humpay na....
 
 
[Chorus]
 
    C      F               C
Ligaya at asahang iibigin ka
       F                   C
Sa tanghali, sa gabi at umaga
         F                      E
Huwag ka sanang magtanong at magduda
          F                      E
Dahil ang puso ko'y walang pangamba
        F                     E        G
Lahat tayo'y mabubuhay ng tahimik at buong...
 
    C      F               C
Ligaya at asahang iibigin ka
       F                   C
Sa tanghali, sa gabi at umaga
         F                      E
Huwag ka sanang magtanong at magduda
          F                      E
Dahil ang puso ko'y walang pangamba
        F                     E        G
Lahat tayo'y mabubuhay ng tahimik at buong...
    C     D
Ligaya
 
    C      F               C
Ligaya at asahang iibigin ka
       F                   C
Sa tanghali, sa gabi at umaga
         F                      E
Huwag ka sanang magtanong at magduda
          F                      E
Dahil ang puso ko'y walang pangamba
        F                     E        G
Lahat tayo'y mabubuhay ng tahimik at buong...
    C     D E
Ligaya
 
 
 
kung tingin nyo mali yan
pasensyahan na lng tayo
mag kaiba tayo ng tenga
sifra lng mga tol...
X",3 contributors total,"1,398,516 views, added to favorites 3,285 times",,,
https://tabs.ultimate-guitar.com/tab/jimmy-buffett/margaritaville-chords-344491,intermediate,E A D G B E,D,no capo,"['D', 'A', 'A/C#', 'G']","[Intro]
D  G  A  D
 
e|-5-5-5-3-5--5-5-5-3-5--7-7-7-5-3-2---|
B|-7-7-7-5-7--7-7-7-5-7--8-8-8-7-5-3---|
G|---------------------------------2---|
D|-------------------------------------|
A|-------------------------------------|
E|-------------------------------------|
 
 
[Verse]
D
   Nibblin' on sponge cake, watchin' the sun bake
                                   A
All of those tourists covered with oil
A
   Strummin' my six string, on my front porch swing
                                       D     D7
Smell those shrimp they're beginnin' to boil
 
[Chorus]
G           A                  D        D7   G                 A                D     D7
   Wastin' away again in Margaritaville,        searchin' for my lost shaker of salt
G              A                    D   A/C#  G           A                   D
   Some people claim that there's a woman to blame, but I know, it's nobody's fault
 
[Verse]
D
   Don't know the reason, I stayed here all season
                                      A
Nothin' to show but this brand new tattoo
A
   But it's a real beauty, a Mexican cutie
                            D     D7
How it got here I haven't a clue
 
[Chorus]
G           A                  D        D7   G                 A                D     D7
   Wastin' away again in Margaritaville,        searchin' for my lost shaker of salt
G              A                    D   A/C#  G           A                          D
   Some people claim that there's a woman to blame, now I think, hell it could be my fault
 
[Instrumental]
D     A
G A D A/C# G A D
 
[Verse]
D
   I blew out my flip flop, stepped on a pop top
                                  A
Cut my heel had to cruise on back home
A
   But there's booze in the blender, and soon it will render
                                        D     D7
That frozen concoction that helps me hang on
 
[Chorus]
G           A                  D        D7   G                 A                D     D7
   Wastin' away again in Margaritaville,        searchin' for my lost shaker of salt
G              A                    D   A/C#   G          A                      D    D7
   Some people claim that there's a woman to blame, but I know, it's my own damn fault
         G             A                    D   A/C#  G           A                      D
Yes and,   some people claim that there's a woman to blame, and I know, it's my own damn fault
 
[Outro]
D  G  A  D
X",11 contributors total,"1,394,714 views, added to favorites 88,387 times",,,
https://tabs.ultimate-guitar.com/tab/zebrahead/playmate-of-the-year-tabs-49,,,,no capo,[],,,"1,393,665 views, added to favorites 125 times",,,
https://tabs.ultimate-guitar.com/tab/justin-timberlake/cry-me-a-river-chords-633831,beginner,E A D G B E,,2nd fret,"['Em', 'B', 'C', 'Am']","Capo 4
 
 
[Verse 1]
 
Em           B
You were my sun
C            Am
You were my earth
Em              B                  C            Am
But you didn't know all the ways I loved you, no
Em              B
So you took a chance
C               Am
And made other plans
Em                    B                           C              Am
But I bet you didn't think your thing would come crashing down, no
Em                  B
You don't have to say, what you did,
  C              Am
I already know, I found out from him
Em                              B                    C
Now there's just no chance, for you and me, there'll never be
    Am                      Em
And don't it make you sad about it
 
 
[Chorus]
                B
You told me you loved me
            C               Am
Why did you leave me, all alone
Em                   B
Now you tell me you need me
         C                 Am
When you call me, on the phone
Em          B                      C
Girl I refuse, you must have me confused
                 Am
With some other guy
Em                   B                      C
Your bridges were burned, and now it's your turn
    Am            Em      B
To cry, cry me a river
          C        Am
Cry me a river-er
          Em     B
Cry me a river
          C        Am
Cry me a river-er, yea yea
 
[Verse 2]
Em                B
I know that they say
                    C             Am
That somethings are better left unsaid
Em          B             C                     Am
It wasn't like you only talked to him and you know it
(Don't act like you don't know it)
Em           B
All of these things people told me
     C               Am
Keep messing with my head
(Messing with my head)
Em                   B
You should've picked honesty
     C                    Am
Then you may not have blown it
(Yea..)
 
Em                     B
You don't have to say, what you did,
(Don't have to say, what you did)
  C               Am
I already know, I found out from him
(I already know, uh)
Em                              B                    C
Now there's just no chance, for you and me, there'll never be
(No chance, you and me)
    Am                      Em
And don't it make you sad about it
 
[Chorus]
                B
You told me you loved me
            C               Am
Why did you leave me, all alone
(All alone)
Em                  B
Now you tell me you need me
         C               Am
When you call me, on the phone
(When you call me on the phone)
Em       B                         C
Girl I refuse, you must have me confused
                Am
With some other guy
(I'm not like them baby)
Em                B                         C
Your bridges were burned, and now it's your turn
(It's your turn)
   Am
To cry
         Em     B
Cry me a river
(Go on and just)
          C        Am
Cry me a river-er
(Go on and just)
         Em     B
Cry me a river
(Baby go on and just)
          C        Am
Cry me a river-er, yea yea
 
[Bridge]
 
Em   B
Oh
(Oh)
              C
The damage is done
                Am
So I guess I be leaving
Em   B
Oh
(Oh)
              C
The damage is done
                Am
So I guess I be leaving
Em   B
Oh
(Oh)
              C
The damage is done
                Am
So I guess I be leaving
Em   B
Oh
(Oh)
              C
The damage is done
                Am
So I guess I be leaving
 
Em                     B
You don't have to say, what you did,
(Don't have to say, what you did)
  C               Am
I already know, I found out from him
(I already know, uh)
Em                              B                    C
Now there's just no chance, for you and me, there'll never be
(No chance, you and me)
Am
Don't it make you sad about it
 
[Outro]
         Em     B
Cry me a river
(Baby go on and just)
          C       Am
Cry me a river-er
(Go on and just)
         Em     B
Cry me a river
(Cause I've already cried)
         C            Am
Cry me a river-er, yea yea
(Ain't gonna cry no more, yea-yea)
 
         Em     B
Cry me a river
(Baby go on and just)
          C       Am
Cry me a river-er
(Go on and just)
         Em     B
Cry me a river
(Cause I've already cried)
         C            Am
Cry me a river-er, yea yea
(Ain't gonna cry no more, yea-yea)
 
X3
         Em     B
Cry me a river
(Cry me, cry me)
          C       Am
Cry me a river-er
(Cry me, cry me)
         Em     B
Cry me a river
(Cry me, cry me)
          C       Am
Cry me a river-er
(Cry me, cry me)
X",4 contributors total,"1,393,959 views, added to favorites 15,159 times",,,
https://tabs.ultimate-guitar.com/tab/wasted-time/rampage-bass-153,,,,no capo,[],,,"1,392,779 views, added to favorites 7 times",,,
https://tabs.ultimate-guitar.com/tab/krissy-ericka/12-51-chords-1147345,beginner,E A D G B E,Em,1st fret,"['Bm', 'A', 'Em', 'D', 'G']","Capo 1st Fret
 
[Verse 1]
D                                      A
Scrolling through my cellphone for the 20th time today
Em
Reading the text you sent me again
         G
Though I memorized it anyway
          D
It was an afternoon in December
          A
When it reminded you of the day
        Em
When we bumped into each other
        G
But you didn't say hi 'cause I looked away
 
[Pre-chorus]
    Em                 D                      G
And maybe that was the biggest mistake of my life
    Em              D                 A (strum down)
And maybe I haven't moved on since that night
 
[Chorus]
           D           A
Cause it's 12:51 and I thought my feelings were gone
         Em              G
But I'm lying on my bed, thinking of you again
        D                            A
And the moon shines so bright, but I gotta dry these tears tonight
             Em                                   G           D
Cause you're moving on and I'm not that strong to hold on any longer
 
[Interlude]
A Em     G
Oh Oh Oh Oh...
 
[Verse 2]
D
Then I saw you with her
       A
Didn't think you'd find another
        Em
And the world just seemed to crash
G
Shouldn't have thought that this would last
 
[Pre-chorus]
    Em                 D                      G
And maybe that was the biggest mistake of my life
    Em              D                 A (strum down)
And maybe I haven't moved on since that night
 
[Chorus]
           D           A
Cause it's 12:51 and I thought my feelings were gone
          Em              G
But I'm lying on my bed, thinking of you again
         D                           A
And the moon shines so bright, but I gotta dry these tears tonight
             Em                                   G           Bm
Cause you're moving on and I'm not that strong to hold on any longer
 
[Bridge]
Bm                           D
As the sky outside gets brighter
                      Em
And my eyes begin to tire
           G
I'm slowly drowning
                 Bm
In memories of him
                        D
And I know it shouldn't matter
                      Em
As my heart begins to shatter
              G
I'm left to wonder
                         A
Just how it should have been... yeah...
 
[Chorus]
D              A
12:51 and I thought my feelings were gone
        Em                       G
But I'm lying on my bed, I'm not thinking of you again
        D                            A
And the moon shines so bright, but I gotta dry these tears tonight
             Em                                   G
Cause you're moving on and I'm not that strong to hold on
           Em                                         G
Cause I'll prove you wrong that I can move on through this song
        D
So much stronger
 
A   Em G
Ohh Oh Ohhoh
X",6 contributors total,"1,395,069 views, added to favorites 7,692 times",,,
https://tabs.ultimate-guitar.com/tab/metallica/the-day-that-never-comes-tabs-722995,,,,no capo,[],,1 contributor total,"1,392,266 views, added to favorites 1,655 times",,,
https://tabs.ultimate-guitar.com/tab/amy-winehouse/valerie-chords-490669,intermediate,Eb Ab Db Gb Bb Eb,E,no capo,"['Emaj7', 'Amaj7', 'B', 'G#m', 'F#m7']","AMY WINEHOUSE - VALERIE (live)
 
Tune down 1/2 step.
 
Unclear exactly which live version this tab might be supposed to be for, try
from I Told You I Was Trouble DVD - https://www.youtube.com/watch?v=namFjcOgHSE
or at BBC Radio, London - https://www.youtube.com/watch?v=4ofEEywrKBk
 
 
Chords:
 
     Emaj7  F#m7      Amaj7  G#m    B
eb|----7-----9--(12*)---x-----4-----7-----------------|
Bb|----9-----10---------9-----4-----7-----------------|
Gb|----8-----9----------9-----4-----8-----------------|
Db|----9-----11---------7-----6-----9-----------------|
Ab|----7-----9----------0-----6-----9-----------------|
Eb|----x-----x----------x-----4-----7-----------------|
 
* The guitarist hammers on this note on the 12th fret every so often whilst playing the F#m7.
 
 
[Verse 1]
         Emaj7                                           F#m7
Well sometimes I go out by myself and I look across the water
       Emaj7
And I think of all the things,
                                           F#m7
what you're doing and in my head I make a picture
 
[Chorus]
      Amaj7                         G#m
'cos since I've come on home, well my body's been a mess
           Amaj7                      G#m
And I've missed your ginger hair and the way you like to dress
Amaj7            G#m                          B
Won't you come on over stop making a fool out of me
                            Emaj7     F#m7
Why won't you come on over Valerie? Valerie?
 
[Verse 2]
         Emaj7                                     F#m7
Did you have to go to jail, put your house up for sale,
       Emaj7
did you get a good lawyer?
                                           F#m7
I hope you didn't catch a tan
         Emaj7                                       F#m7
I hope you find the right man who'll fix it up for ya
       Emaj7
Are you shoppin' anywhere,
                                          F#m7
changed the colour of your hair, are you busy?
         Emaj7                                  F#m7
And did you have to pay the fine
         Emaj7                          F#m7
you were dodging all the time are you still dizzy
 
[Chorus]
      Amaj7                         G#m
'cos since I've come on home, well my body's been a mess
           Amaj7                      G#m
And I've missed your ginger hair and the way you like to dress
Amaj7            G#m                          B
Won't you come on over stop making a fool out of me
                            Emaj7     F#m7
Why won't you come on over Valerie? Valerie?
 
[Verse 3]
         Emaj7                                           F#m7
Well sometimes I go out by myself and I look across the water
       Emaj7
And I think of all the things,
                                           F#m7
what you're doing and in my head I make a picture
 
[Chorus]
      Amaj7                         G#m
'cos since I've come on home, well my body's been a mess
           Amaj7                      G#m
And I've missed your ginger hair and the way you like to dress
Amaj7            G#m                          B
Won't you come on over stop making a fool out of me
                            Emaj7     F#m7
Why won't you come on over Valerie? Valerie?
X",6 contributors total,"1,392,441 views, added to favorites 16,260 times",,,
https://tabs.ultimate-guitar.com/tab/backstreet-boys/i-want-it-that-way-chords-17665,intermediate,E A D G B E,,no capo,"['F#', 'E', 'F#m', 'B', 'A', 'G#m', 'D', 'C#']","Artist: Backstreet Boys
Title: I Want It That Way (Radio Version)
Transcribed by: Martin Eriksson
 
(Chords used)
 
F#m: 2 4 4 2 2 2
  D: x x 0 2 3 2
  A: x 0 2 2 2 0
  E: 0 3 3 2 0 0
 C#: x 4 6 6 6 4
 F#: 2 4 4 3 2 2
G#m: 4 6 6 4 4 4
  B: x 2 4 4 4 2
 
 
[Intro]
 
|F#m     |D  A    |
            Yeah-eah-eah
|F#m     |D  A    |
 
 
[Verse]
 
F#m      D      A
You are, my fire,
F#m      D      A
The one, desire,
F#m      D      A
Believe, when I say,
F#m     E     A
I want it that way
 
F#m      D      A
But we, are two worlds apart,
F#m      D      A
Can't reach to, your heart,
F#m     D      A
When you say,
F#m     E     A
That I want it that way
 
 
[Chorus]
 
          D           E        F#m
Tell me why, (Ain't nothin' but a heartache)
          D           E        F#m
Tell me why, (Ain't nothin' but a mistake)
          D           E        A
Tell me why, I never wanna hear you say
      F#m       E       A
I want it that way
 
 
[Verse]
 
F#m      D      A
Am I, your fire,
F#m      D      A
Your one, desire,
F#m      D      A
Yes I know, it's too late,
F#m     E     A
But I want it that way
 
 
[Chorus]
 
          D           E        F#m
Tell me why, (Ain't nothin' but a heartache)
          D           E        F#m
Tell me why, (Ain't nothin' but a mistake)
          D           E        A
Tell me why, I never wanna hear you say
   F#m     C#
I want it that way
 
 
[Bridge]
 
 F#m                A
Now I can see that we're fallin' apart,
D                    E
From the way that it used to be, (Yeah)
F#m
No matter the distance,
A
I want you to know,
 D         E
That deep down inside of me...
 
 
[Verse]
 
N.C.
You are, my fire,
N.C.
The one, desire,
N.C.
You are, You are, You are, You are...
N.C.
(Don't wanna hear you say!)
 
 
[Chorus]
 
E            F#     G#m
Ain't nothin' but a heartache,
E            F#     G#m
Ain't nothin' but a mistake,
E           F#       B
I never wanna hear you say,
G#m          F#       B
I want it that way
 
        E            F#             G#m
Tell me why, (Ain't nothin' but a heartache)
        E            F#             G#m
Tell me why, (Ain't nothin' but a mistake)
E           F#       B
Tell me why, I never wanna hear you say
G#m          F#       B
I want it that way
 
        E            F#             G#m
Tell me why, (Ain't nothin' but a heartache)
E            F#     G#m
Ain't nothin' but a mistake,
E           F#       B
Tell me why, I never wanna hear you say   (Don't wanna hear you say it)
G#m          F#       B
I want it that way
G#m          F#       B
I want it that way
X",4 contributors total,"1,392,268 views, added to favorites 14,357 times",,,
https://tabs.ultimate-guitar.com/tab/metallica/one-tabs-27985,,E A D G B E,,no capo,[],,2 contributors total,"1,392,125 views, added to favorites 8,138 times",,,
https://tabs.ultimate-guitar.com/tab/yes/mind-drive-bass-102,,E A D G,,no capo,[],,1 contributor total,"1,391,718 views, added to favorites 13 times",,,
https://tabs.ultimate-guitar.com/tab/misc-soundtrack/a-star-is-born-ill-never-love-again-chords-2485011,advanced,E A D G B E,G,no capo,"['Em7', 'C6/9', 'D/F#', 'Dsus2', 'Em', 'Dsus', 'Gsus2', 'G']","Lady Gaga & Bradley Cooper
""I'll Never Love Again""
 
Standard tuning. Corrections welcome.
 
 
[Intro]
  Gsus2   G        Em11    Em7      C6/9    Cmaj9    Dsus2   D6
e|5---5---7---7---|5---5---7---7---|5---5---7---7---|5---5---7-------|
B|3---3---3---3---|3---3---3---3---|3---3---3---3---|5---5---5-------|
G|----------------|----------------|----------------|7---7---7-------|
D|----------------|----------------|----------------|0---------------|
A|----------------|----------------|3---------------|----------------|
E|3---------------|0---------------|----------------|----------------|
 
 
[Verse 1]
       Gsus2
Wish I could
                      Em7
I could have said goodbye
                         C6/9
I would have said what I wanted to
           Dsus2
Maybe even cried for you
     Gsus2                     Em7
If I knew it would be the last time
                               C6/9
I would have broke my heart in two
                 Dsus2
Tryin' to save a part of you
 
 
[Chorus]
                           Gsus2
Don't want to feel another touch
                            Em7
Don't want to start another fire
                           C6/9
Don't want to know another kiss
                      Dsus2
No other name falling off my lips
                            Gsus2
Don't want to give my heart away
           Em7
To another stranger
                     C6/9
Or let another day begin
                      Dsus2
Won't even let the sunlight in
                   Gsus2
No, I'll never love again
     Em7
I'll never love again
            C6/9
Ooohhh oohh ohh oh
 
 
[Verse 2]
              Gsus2
When we first met
                             Em7
I never thought that I would fall
                         C6/9
I never thought that I'd find myself
             Dsus2
lyin' in your arms Mmmm mmmm
      Gsus2
And I wanna pretend that it's not true
        Em7
oh baby that you're gone
         C6/9
Cause my world keeps turnin' and turnin' and turnin'
            Dsus2
and I'm not movin' on
 
 
[Chorus]
                           Gsus2
Don't want to feel another touch
                            Em7
Don't want to start another fire
                           C6/9
Don't want to know another kiss
                      Dsus
No other name falling off my lips
                            Gsus2
Don't want to give my heart away
           Em7
To another stranger
                     C6/9
Or let another day begin
                      Dsus2
Won't even let the sunlight in
 
No, I'll never love
 
 
[Bridge]
Em                          D/F#
   I don't wanna know this feeling
     G
   Unless it's you and me
   F
   I don't wanna waste a moment
        C
   Hooooohhh
Em                                 D/F#
   And I don't wanna give somebody else
       G
   The better part of me
   F
   I would rather wait for you
        C
   Hooooohhh
 
 
[Chorus]
              Gsus
Don't want to feel another touch
                            Em7
Don't want to start another fire
                           C6/9
Don't want to know another kiss
                      Dsus2
No other name falling off my lips
                            Gsus2
Don't want to give my heart away
           Em
To another stranger
                     C6/9
Or let another day begin
                      Dsus2
Won't even let the sunlight in
                 Gsus2
Oooo, I'll never love again
Em
Love again
                 C6/9
I'll never love again
           Dsus2 C
I'll never love    again
 
 
[Outro]
Bm                   Am7
   I won't I won't I swear I can't
Cmaj7
   I wish I could but I just won't
Bm
   I'll never love again
              Cadd9
   I'll never love
    Am7
   Again
              Fmaj7
   Whooooooooooo
      Gsus2
   Hmmm
X",5 contributors total,"1,391,677 views, added to favorites 36,511 times",,,
https://tabs.ultimate-guitar.com/tab/iron-wine/flightless-bird-american-mouth-chords-582263,beginner,E A D G B E,,3rd fret,"['C', 'F', 'G', 'Am']","This is all very simple. The whole song follows this same pattern: Am, C, F, G.
It's on the 3rd fret, and these chords are relative to the capo.
It's 3/4 timing, like a waltz, so strum appropriately. Each chord gets exactly 4
and this does not change.
 
Flightless Bird, American Mouth
by Iron & Wine
 
 
[Verse 1]
        C
I was a quick wet boy
           Am
Diving too deep for coins
            F
All of your street light eyes
          G
Wide on my plastic toys
             C
And when the cops closed the fair
         Am
I cut my long baby hair
           F
Stole me a dog-eared map
                  G
And called for you everywhere
 
[Chorus]
      C
Have I found you?
Am               F        G
Flightless bird, jealous, weeping
 C
Or lost you?
 Am
American mouth
F        G
Big pill looming
 
[Verse 2]
          C
Now I’m a fat house cat
           Am
Nursing my sore blunt tongue
             F
Watching the warm poison rats
                 G
Curl through the wide fence cracks
           C
Pissing on magazine
            Am
Photos, those fishing lures
               F
Thrown in the cold and clean
               G
Blood of Christ mountain stream
 
[Chorus]
      C
Have I found you?
Am               F         G
Flightless bird, grounded, bleeding
 C
Or lost you?
 Am
American mouth
F         G          C
Big pill, stuck going down  
 
[Outro]
Am  F  G
C  Am  F  G x3
C
X",10 contributors total,"1,391,422 views, added to favorites 41,015 times",,,
https://tabs.ultimate-guitar.com/tab/misc-originals/the-wildebeest-we-dont-suck-anymore-much-bass-145,,E A D G,,no capo,[],,1 contributor total,"1,390,548 views, added to favorites 3 times",,,
https://tabs.ultimate-guitar.com/tab/green-day/american-idiot-tabs-137910,,,,no capo,[],,1 contributor total,"1,389,804 views, added to favorites 13,653 times",,,
https://tabs.ultimate-guitar.com/tab/birdy/people-help-the-people-chords-1117486,intermediate,E A D G B E,Gb,1st fret,"['E7', 'F', 'Gsus4', 'Am', 'C', 'Dm', 'G']","People help the people - Birdy
Tab by ipsaous
Explanation video on my youtube channel:
https://www.youtube.com/watch?v=3y5GTKOgvkc
Tuning: Standard
Capo 1
 
[Intro]
   F                         Am
e|-----------------------------------------------|
B|----------------1-----------1------0-----1--0--|
G|--2------0--------------0-------2----2---------|
D|------3----3------------------2--------2-------|
A|----3--------3---------------------------------|
E|-----------------------------------------------|
 
   F                                  Am
e|----------------------/12-----------------------------/12-------|
B|--------------------------13--12-----1-------0----1------13--12-|
G|--2-------0----2--------------------------2----2----------------|
D|-------3----3--------------------------2---------2--------------|
A|----3--------3--------------------------------------------------|
E|----------------------------------------------------------------|
 
[Verse]
F                                 Am
God knows what is hiding in those weak and drunken hearts
            G         Gsus4    G
I guess he kissed the girls and made them cry 
      F
those hardfaced queens of misadventure
F                                 Am
God knows what is hiding in those weak and sunken eyes
  G             Gsus4   G
a fiery throng of muted angels
       F
Giving love but getting nothing back
 
[Chorus]
F               Am
People help the people
              G
And if you're homesick 
                           F
Give me your hand and I'll hold it
F               Am
People help the people
                 G
And nothing will drag you down
       Dm  C   F
Oh and if I had a brain, 
       Dm  C   F
Oh and if I had a brain
       Dm       C       F
I'd be cold as a stone and rich as the fool
     Dm               E7           F         F
That turned, all those good hearts away
 
[Verse]
F                                Am
God knows what is hiding, in this world of little consequence
            G      Gsus4   G
Behind the tears, inside the lies
  F               F
A thousand slowly dying sunsets
F                                 Am
God knows what is hiding in those weak and drunken hearts
  G              Gsus4   G
I guess the loneliness came knocking
       F                   F
No one needs to be alone, oh save me
 
[Chorus]
F               Am
People help the people
              G
And if you're homesick 
                           F
Give me your hand and I'll hold it
F               Am
People help the people
                 G
And nothing will drag you down
       Dm  C   F
Oh and if I had a brain, 
       Dm  C   F
Oh and if I had a brain
       Dm       C        F
I'd be cold as a stone and rich as the fool
     Dm               E7           F         F
That turned, all those good hearts away
 
[Instrumental]
F  Am  G  F
F  Am  G  F
F    Am    G     F
na naaa na na naaa
 
e|--------------|---------------------------------------|
B|--------------|---5--8--5-8-5--8/10--8--10--8--10p8\5-|
G|-----4--5--7--|---------------------------------------|
D|--7-----------|---------------------------------------|
A|--------------|---------------------------------------|
E|--------------|---------------------------------------|
 
e|--------------------------|
B|-------------5------------|
G|-7--5--7--5-----7--5------|
D|----------------------7---| x3
A|--------------------------|
E|--------------------------|
 
[Chorus]
F               Am
People help the people
              G
And if you're homesick  
                           F
Give me your hand and I'll hold it
F               Am
People help the people
                 G
And nothing will drag you down
       Dm  C   F
Oh and if I had a brain, 
       Dm  C   F
Oh and if I had a brain
       Dm       C       F
I'd be cold as a stone and rich as the fool
     Dm               E7           F       C  F
That turned, all those good hearts away
 
************************************
 
| /   Slide up
| \   Slide down
| p   Pull-off
 
************************************
X",6 contributors total,"1,390,130 views, added to favorites 34,525 times",,,
https://tabs.ultimate-guitar.com/tab/wu-tang-clan/clan-in-da-front-bass-132,,,,no capo,[],,,"1,387,863 views, added to favorites 1,085 times",,,
