link,difficulty: ,tuning: ,capo: ,chord_list,full_text,contributors,popularity,key: ,file format: ,filesize: ,instuments: 
https://tabs.ultimate-guitar.com/tab/andra-and-the-backbone/sempurna-chords-2365905,beginner,E A D G B E,2nd fret,"['F#m', 'G', 'D', 'A', 'Em', 'Bm']","*Bisa di transpose -2, Capo 4th Fret untuk chord mudah tanpa kunci gantung.*
 
Andra And The Backbone
Sempurna
[Intro]
 
D A G A (2x)
 
 
[Verse]
 
D
Kau begitu sempurna
    Bm
Dimataku kau begitu indah
        G
Kau membuat diriku
     A             D A G A
Akan slalu memujamu
 
 
D
Disetiap langkahku
      Bm
Kukan selalu memikirkan dirimu
      G
Tak bisa kubayangkan
  A                 Bm A G A
Hidupku tanpa cintamu
 
 
   G                     A
Janganlah kau tinggalkan diriku
       Bm
Takkan mampu menghadapi semua
      G             A
Hanya bersamamu ku akan bisa
 
 
[Chorus]
 
     D      A      G
Kau adalah darah ku
     D      A      G
Kau adalah jantungku
     Bm      F#m       G
Kau adalah hidupku lengkapi diriku
   Bm       F#m     G   Em ...
Oh sayangku kau begitu....
   D            Bm A G A
Sempurna.... sempurna....
 
 
[Verse]
 
D
Kau genggam tanganku....
     Bm
Saat diriku lemah dan terjatuh
      G
Kau bisikkan kata
    A              Bm A G A
Dan hapus smua sesalku
 
 
   G                     A
Janganlah kau tinggalkan diriku
       Bm
Takkan mampu menghadapi semua
      G             A
Hanya bersamamu ku akan bisa
 
 
[Chorus]
 
     D      A      G
Kau adalah darah ku
     D      A      G
Kau adalah jantungku
     Bm      F#m       G
Kau adalah hidupku lengkapi diriku
   Bm       F#m     G   Em ...
Oh sayangku kau begitu....
   D            Bm A G A
Sempurna.... sempurna....
 
 
 
[Instrumental]
 
G A Bm A G A
   G                     A
Janganlah kau tinggalkan diriku
       Bm
Takkan mampu menghadapi semua
      G             A
Hanya bersamamu ku akan bisa
 
 
[Chorus]
 
     D      A      G
Kau adalah darah ku
     D      A      G
Kau adalah jantungku
     Bm      F#m       G
Kau adalah hidupku lengkapi diriku
   Bm       F#m     G
Oh sayangku kau begitu....
 
     D      A      G
Kau adalah darah ku
     D      A      G
Kau adalah jantungku
     Bm      F#m       G
Kau adalah hidupku lengkapi diriku
   Bm       F#m     G
Oh sayangku kau begitu....
 
   Bm       F#m     G   Em ...
Oh sayangku kau begitu....
 
   D            Bm A G A
Sempurna.... sempurna....
X",,"832,573 views, added to favorites 744 times",E,,,
https://tabs.ultimate-guitar.com/tab/casting-crowns/o-come-all-ye-faithful-chords-899101,intermediate,E A D G B E,no capo,"['G', 'Em', 'D', 'A', 'Am7', 'D/F#', 'G/B', 'C']","[Intro]
G        C    D    x2
 
[Verse 1]
  G            D
O come, all ye faithful 
G                D
Joyful and triumphant 
Em      A      D            A   D
O come ye, oh come ye to Be--thlehem 
G          C    G
Come and behold Him 
D        Em      D
Born the king of angels 
 
[Chorus]
   G
Oh come let us adore Him 
   G                 G/F#
Oh come let us adore Him 
   C    G/B Am7 G D/F#   G
Oh come let us  a - dore Him 
G  D       G
Christ the Lord 
 
[Interlude]
G        C    D
 
[Verse 2]
G               D
Sing, Choirs of angels 
G       C   G D
Sing in exultation 
Em   A      D             A     D
Sing all ye citizens of heaven above! 
G        C G
Glory to God 
D     Em     D
Glory in the highest 
 
[Chorus]
   G
Oh come let us adore Him 
   G                 G/F#
Oh come let us adore Him 
   C    G/B Am7 G D/F#   G
Oh come let us  a - dore Him 
G  D       C
Christ the Lord 
 
[Interlude]
(C)   Em    D
 C    Em    D
 C    Em    D
 C    D     Em
 
[Verse 3]
G            D
Yea, Lord we greet thee 
G            C  G  D
Born this happy morning 
Em A     D              A   D
Jesus to Thee be all glory given 
G           C G
Word of the Father 
D      Em      D
Now in flesh appearing 
 
[Chorus]
   G
Oh come let us adore Him 
   G
Oh come let us adore Him 
   C    G/B Am7 G D/F#   G
Oh come let us  a - dore Him 
G  D       G
Christ the Lord
 
[Outro]
G  C  D
             G
Come let us adore him
      C  D       G
He is Christ the Lord
                 C     D    G
Sing choirs of angels
             C    D    G
Come let us adore him
             C    D    Em   D    G
Come let us adore him
X",5 contributors total,"831,531 views, added to favorites 9,057 times",G,,,
https://tabs.ultimate-guitar.com/tab/green-day/boulevard-of-broken-dreams-chords-139524,intermediate,E A D G B E,1st fret,"['G', 'D#', 'Em', 'D', 'A', 'B7', 'C', 'C#5']","----------------------------------------------------------------------------
                         Boulevard of Broken Dreams
                               Green Day
----------------------------------------------------------------------------
 
[Verse]
Em          G
   I walk a lonely road
    D             A             Em
The only one that I have ever known
           G
Don't know where it goes
D                A               Em   G   D   A
But it's home to me and I walk alone
 
Em             G
   I walk this empty street
D            A                Em
On the boulevard of broken dreams
          G
Where the city sleeps
    D             A               Em   G
And I'm the only one and I walk alone
D         A             Em    G
  I walk alone, I walk alone
D         A
  I walk alone, I walk a-
 
[Chorus]
C      G          D              Em
  My shadow's the only one that walks beside me
C      G       D                Em
  My shallow heart's the only thing that's beating
C      G       D                 Em
  Sometimes I wish someone out there will find me
C       G          B7
  Till then I'll walk alone
 
[Interlude]
Em   G   D   A   (x2)
 
[Verse]
Em             G
   I'm walking down the line
D               A               Em
That divides me somewhere in my mind
       G           D
On the border line of the edge
    A              Em   G   D   A
And where I walk alone
 
Em        G                D
   Read between the lines, what's
              A                Em
Fucked up and everything's all right
         G              D                A
Check my vital signs to know I'm still alive
            Em    G
And I walk alone
D         A             Em    G
  I walk alone, I walk alone
D         A
  I walk alone, I walk a-
 
[Chorus]
C      G          D              Em
  My shadow's the only one that walks beside me
C      G       D                Em
  My shallow heart's the only thing that's beating
C      G       D                 Em
  Sometimes I wish someone out there will find me
C       G          B7
  Till then I'll walk alone
 
[Interlude]
Em   G   D   A   (x2)
 
[Solo]
C   G   D   Em   (x3)
C   G   B7      B7  N.C.
 
[Verse]
Em             G
   I walk this empty street
D           A                 Em
On the boulevard of broken dreams
          G
Where the city sleeps
    D             A
And I'm the only one and I walk a-
 
[Chorus]
C      G          D              Em
  My shadow's the only one that walks beside me
C      G       D                Em
  My shallow heart's the only thing that's beating
C      G       D                 Em
  Sometimes I wish someone out there will find me
C       G          B7
  Till then I'll walk alone
 
[Outro]
Em C D C#5 G D# (x4)
X",9 contributors total,"830,223 views, added to favorites 23,785 times",Fm,,,
https://tabs.ultimate-guitar.com/tab/def-leppard/two-steps-behind-chords-15165,intermediate,E A D G B E,no capo,"['G', 'D', 'F#m7', 'Asus2', 'E']","[Intro]
| A   D  | G   D  | x2
 
 
[Verse 1]
       Asus2
Walk away
D         G      D
  If you want to
       Asus2
It's okay
D         G      D
  If you need to
         Asus2   D             E     D
You can run but you can never hide
           Asus2         D            E    D
From the shadow that's creeping up beside you
 
 
[Pre-chorus]
F#m7                         D
     There's a magic running through your soul
    G                     E
But you can't have it all
 
 
[Chorus]
N.C.          Asus2
Whatever you do
        D           E             D         Asus2
I'll be two steps behind you (Wherever you go)
            D          E        D
And I'll be there to remind you
        Asus2         D             E         G
That it only takes a minute of your precious time
          D
To turn around
                     Asus2   D   G   D
I'll be two steps behind
       Asus2   D   G   D
Yeah, yeah
 
 
[Verse 2]
          Asus2
Take the time
D            G      D
  To think about it
               Asus2      D                  G       D
Just walk the line, you know you just can't fight it
              Asus2     D                E    D
Take a look around and see what you can find
          Asus2       D            E    D
Like the fire that's burning up inside me
 
 
[Pre-chorus]
F#m7                             D
     Now there's a magic running through your soul
    G                     E
But you can't have it all   No
 
 
[Chorus]
N.C.          Asus2
Whatever you do
        D           E             D         Asus2
I'll be two steps behind you (Wherever you go)
            D          E        D
And I'll be there to remind you
        Asus2         D             E         G
That it only takes a minute of your precious time
          D
To turn around
                     Asus2   D   G   D
I'll be two steps behind
       Asus2   D   G
Yeah, yeah
D
Ohh
 
 
[Solo]
| Asus2   D  | G   D  | x2
| Asus2   D  | E   D  | x2
 
 
[Pre-chorus]
    F#m7                        D
Ohh,    there's a magic running through your soul
    G                        E
But you, you can't have it all
 
 
[Chorus]
N.C.          Asus2
Whatever you do
        D           E             D         Asus2
I'll be two steps behind you (Wherever you go)
            D          E        D
And I'll be there to remind you
        Asus2         D             E         G
That it only takes a minute of your precious time
          D
To turn around
                     Asus2   D
I'll be two steps behind
 
 
[Outro]
       G
Yeah, baby
D            Asus2
Two steps behind
D      G
 Ohh, sugar
D            Asus2
Two steps behind
X",4 contributors total,"830,426 views, added to favorites 10,267 times",,,,
https://tabs.ultimate-guitar.com/tab/billy-joel/uptown-girl-chords-62042,intermediate,E A D G B E,2nd fret,"['G', 'Em', 'D', 'A', 'Bb', 'Gm', 'Cm', 'F', 'D/F#', 'Am', 'D7', 'Am7-5', 'E']","CAPO 2nd fret for original key
For chords in original key transpose +2
 
D/F#   2-x-0-2-3-x
Am7-5  x-0-1-0-1-x / 5-x-5-5-4-x / x-0-5-5-4-3
 
 
[Intro]
 
D            Em
 Oh, oh, oh, oh, oh, oh, oh
D/F#         G       A
 Oh, oh, oh, oh, oh, oh, oh
 
 
[Verse 1]
 
D
Uptown girl
Em                        D/F#
 She's been living in her uptown world
G          A           D
 I bet she never had a back street guy
Em                    D/F#
 I bet her mama never told her why
G          A
 I'm gonna try for an
 
 
[Verse 2]
D
Uptown girl
Em                        D/F#
 She's been living in her white bread world
G           A           D
 As long as anyone with hot blood can
Em                           D/F#
 And now she's looking for a downtown man
G              A
 That's what I am
 
 
[Bridge]
 
Bb           Gm
And when she knows what
    Cm             F
She wants from her time
Bb           Gm
And when she wakes up
    Am7-5        D7
And makes up her mind
G              Em
She'll see I'm not so tough
Am
Just because
A
I'm in love with an
 
 
[Chorus]
 
D
Uptown girl
Em                             D/F#
 You know I've seen her in her uptown world
G              A            D
 She's getting tired of her high class toys
Em                             D/F#
 And all the presents from her uptown boys
G            A
 She's got a choice
 
 
[Interlude]
 
F            G               E               Am      G
 Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
F            G               E               A
 Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
 
 
[Verse 3]
 
D
Uptown girl
Em                          D/F#
 You know I can't afford to buy her pearls
G          A               D
 But maybe someday when my ship comes in
Em                              D/F#
 She'll understand what kind of guy I've been
G              A
 And then I'll win
 
 
[Bridge]
 
Bb             Gm
And when she's walking
      Cm         F
She's looking so fine
Bb             Gm
And when she's talking
       Am7-5          D7
She'll say that she's mine
G              Em
She'll say I'm not so tough
Am
Just because
A
I'm in love with an
 
 
[Verse 4]
 
D
Uptown girl
Em                         D/F#
 She's been living in her white bread world
G           A           D
 As long as anyone with hot blood can
Em                           D/F#
 And now she's looking for a downtown man
G              A
 That's what I am
 
 
[Interlude]
 
F            G               E               Am      G
 Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
F            G               E               A
 Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
 
 
[Outro]
 
D
Uptown girl
Em               D/F#
 She's my uptown girl
    G           A
You know I'm in love
        D
With an uptown girl
Em          D/F#
My uptown girl
    G           A
You know I'm in love
        D
With an uptown girl
Em          D/F#
My uptown girl
    G           A
You know I'm in love
        D
With an uptown girl
Em          D/F#
My uptown girl
 
(repeat and fade)
X",9 contributors total,"830,600 views, added to favorites 18,638 times",E,,,
https://tabs.ultimate-guitar.com/tab/lionel-richie/stuck-on-you-chords-409677,,,,[],,,"829,643 views, added to favorites 10,442 times",,,,
https://tabs.ultimate-guitar.com/tab/roxette/it-must-have-been-love-chords-260123,intermediate,E A D G B E,no capo,"['Dm', 'Bb', 'Gm', 'Cm', 'Eb', 'F', 'C']","It Must Have Been Love - Roxette
 
[Intro Drums]
 
C   C   F   F
 
    C                   C           F            F
(It must have been love,   but it's over now)
 
 
[Verse 1]
 
       C
Lay a whisper on my pillow,
          F             G
leave the winter on the ground
          C                       F
I wake up lonely, there's air of silence
       Dm               G
in the bedroom and all around
         Am              C              F     G
Touch me now, I close my eyes and dream away
 
 
[Chorus]
 
                  C                   F
It must have been love, but it's over now
                  Dm          Am          G
It must have been good, but I lost it somehow
                  C                  F
It must have been love but it's over now
                   Dm               Am           G
from the moment we touched till the time had run out
 
 
[Verse 2]
 
       C
Make-believing, we're together
         F                 G
that I'm sheltered by your heart
           C                      F
But in and outside I've turned to water
       Dm               G
like a teardrop in your palm
           Am             C            F    G
And it's a hard, winter's day, I dream away
 
 
[Chorus]
 
                   C                  F
It must have been love, but it's over now
                  Dm              Am         G
It was all that I wanted, now I'm living without
                   C                 Gm
It must have been love but it's over now
               C                           Bb
It's where the water flows, it's where the wind blows
 
 
 
[Interlude]
 
| Dm | C | Bb | Dm | F | C | Bb |Dm
                                 (2 beats)
 
[Chorus]
   C              F                  Bb
It must have been love but it's over now
                  Gm          Dm          C
It must have been good, but I lost it somehow
                   F                  Bb
It must have been love, but it's over now,
                   Gm               Dm            C
from the moment we touched till the time had run out.
                        F                 Bb
Yeah it must have been love but it's over now
              Gm               Dm        C
It was all I wanted, now I'm living without
                   F                Cm
It must have been love but it's over now
               F                           Eb
It's where the water flows, it's where the wind blows
 
[Outro]
 
   F                            Bb          Gm  Dm  C
It must have been love but it's over now 
 
 
repeat to fade out
X",4 contributors total,"830,285 views, added to favorites 9,035 times",,,,
https://tabs.ultimate-guitar.com/tab/misc-soundtrack/jab-we-met-tum-se-hi-chords-1425759,beginner,E A D G B E,no capo,"['C', 'G', 'D', 'Bm']","Chords Used - G, C, D, Bm
 
Strumming : D DU UDU
 
[Verse 1]
G      D     C
Na hai yeh pana
C     D      G
Na Khona hi hai
G       D    C
Tera Na hona jane
C       D     G
Kyun hona hi hai
D             C
Tum se hi din hota hai
D              C
Surmaiye shaam aati hai
D    G      D   G
Tumse hi tumse hi
D               C
Har ghari saans aati hai
D          C
Zindagi kehlati hai
D     G     D  G
Tumse hi tumse hi
 
[Verse 2]
G      D     C
Na hai yeh pana
C      D     G
Na Khona hi hai
G         D     C
Tera Na hona jane
C       D     G
Kyun hona hi hai
G           Bm
Aankhon mein ankhen teri
G           Bm
Bahoon mein baahein teri
G       Bm              C      D
Mera na mujh mein kuch raha hua kya
G           Bm
Baaton mein baatein teri
G          Bm
Raatein saugatein teri
G         Bm         C
Kyun tera sab yeh ho gaya
  D
hua kya
D              C
Mein kahin bhi jata hoon
D              C
Tumse hi mil jata hoon
D     G  D     G
Tumse hi tumse hi
 
[Verse 3]
D           C
Shor mein khamoshi hai
D         C
Thodi se Behoshi hai
   D   G      D   G
Tum se hi tum se hi
G         Bm
Aadha sa wada kabhi
G         Bm
Aadhe se zayada kabhi
G         Bm        C     D
Jee chahe karlu is tarah wafa ka
G         Bm
Chode na choote kabhi
G      Bm
Tode na tute kabhi
G         Bm         C     D
Jo dhaga tumse jud gaya wafa ka
D            C
Mein Tera sarmaya hoon
D            C
Jo bhi mein ban paya hoon
D    G    D    G
Tumse hi tumse hi
D           C
Raaste mil jate hai
D           C
Manzile mil jati hai
D    G      D   G
Tumse hi tumse hi
G      D   C
Na hai yeh pana
C     D     G
Na Khona hi hai
G        D    C
Tera Na hona jane
C     D     G
Kyun hona hi hai
X",6 contributors total,"830,545 views, added to favorites 2,713 times",,,,
https://tabs.ultimate-guitar.com/tab/johnny-cash/one-chords-175855,beginner,E A D G B E,no capo,"['G', 'D', 'F', 'Am', 'C']","Johnny Cash
One (American Recordings III)
By Marcel Veltman
 
Johnny Cash's version of this U2 song shows the way to mediocre musicians like myself
how to do it just as convincingly without unconvenient fingering on weird tunings and
without incredible range of voice. Brilliant.
 
 
[Intro]
 
Am  D  F  G
 
 
[Verse]
 
Am              D
  Is it getting better
F                    G
  Or do you feel the same
Am                 D
   Will it make it easier on you now
F                         G
   You got someone to blame
 
 
[Chorus]
 
         C
You said
         Am
One love
         F
One life
                    C
When it's one need
 
in the night
 
One love
           Am
We get to share it
     F
It leaves you baby
              C
If you don't care for it
 
 
[Instrumental]
 
Am  D  F  G
 
 
[Verse]
 
Am           D
Did I disappoint you
F                              G
Or leave a bad taste in your mouth
Am                      D
You act like you never had love
F                       G
And you want me to go without
 
 
[Chorus]
 
         C
Well it's
          Am
too late
        F
Tonight
                     C
To drag the past out
                 C
Into the light
 
We're one
          Am
But we're not the same
            F
We get to carry each other
C
Carry each other
 
One
 
 
[Instrumental]
 
Am  D  F  G
 
 
[Verse]
 
Am                      D
Have you come here for forgiveness
F                           G
Have you come to raise the dead
Am                           D
Have you come here to play Jesus
F                       G
To the lepers in your head
 
 
[Chorus]
 
          C
Did I ask
            Am
too much
                F
More than a lot
 
You gave me nothing
    C
Now it's all I got
 
We're one
           Am
But we're not the same
         F
Well, we hurt each other
           C
And we're doing it again
 
You say
 
 
[Bridge]
 
C
Love is a temple
Am
Love a higher law
C
Love is a temple
Am
Love the higher law
C
You ask me to enter
G
But then you make me crawl
                          F
And I can't be holding on
 
To what you got
                     C
When all you got is hurt
 
C
  One love
Am
  One blood
F
  One life
C
  You got to do what you should
C
  One life
Am
  With each other
F
  Sisters
C
  Brothers
C
  One life
Am
  But we're not the same
F
  We get to carry each other
C
  Carry each other
C       Am   F    C
  One
C       Am   F    C
  One
X",3 contributors total,"827,605 views, added to favorites 19,141 times",,,,
https://tabs.ultimate-guitar.com/tab/misc-musicals/the-sound-of-music-my-favorite-things-chords-839565,intermediate,E A D G B E,no capo,[],"I tried to make it cound like Coltrane's version,
but for the most part it's just a nice little progression
for solo guitar that you can sing along to.
 
Some odd chords:
EADGBE    EADGBE    EADGBE    EADGBE
x6444x    xx0212    224242    232252
 
 B/D#       D7        B7      F#m7b5
 
 
Em
Raindrops on roses and whiskers on kittens
Cmaj7
Bright copper kettles and warm woolen mittens
Am          D7       G            C
Brown paper packages tied up with strings
G           C         F#m7b5   B7
These are a few of my favorite things
 
 
Em
Cream colored ponies and crisp apple streudels
Cmaj7
Doorbells and sleigh bells and schnitzel with noodles
Am          D7       G            C
Wild geese that fly with the moon on their wings
G           C         F#m7b5   B7
These are a few of my favorite things
 
 
E
Girls in white dresses with blue satin sashes
A
Snowflakes that stay on my nose and eyelashes
Am          D7       G            C
Silver white winters that melt into springs
G           C         F#m7b5   B7
These are a few of my favorite things
 
 
Em
When the dog bites
Am       B/D#
When the bee stings
Em               C
When I'm feeling sad
  C/G                Am7
I simply remember my favorite things
    G                  D7   G
And then I don't feel.... so bad
X",8 contributors total,"828,304 views, added to favorites 11,438 times",,,,
https://tabs.ultimate-guitar.com/tab/three-days-grace/animal-i-have-become-tabs-351610,,C G C F A D,no capo,[],,5 contributors total,"827,689 views, added to favorites 11,225 times",,,,
https://tabs.ultimate-guitar.com/tab/led-zeppelin/over-the-hills-and-far-away-tabs-163940,,E A D G B E,no capo,[],,2 contributors total,"827,090 views, added to favorites 8,598 times",,,,
https://tabs.ultimate-guitar.com/tab/1491013,beginner,,2nd fret,"['G', 'Em', 'D', 'Am7', 'Am', 'C']","[Verse 1]
 
               Em   C    G
If I were a boy
     D             Em    C    G
Even just for a day
D               Em         C
I'd roll out of bed in the morning
    G               D           Em   C    G
And throw on what I wanted and go
      D               Em   C    G
Drink beer with the guys
    D                Em   C    G   D
And chase after girls
         Em            C
I'd kick it with who I wanted
        G             D
And I'd never get confronted for it
Em              C              G
  'Cause they'd stick up for me
 
 
[Chorus]
 
   D          Em   C    G
If I were a boy
          D             Em   C    G   D
I think I could understand
       Em              C
How it feels to love a girl
  G              D          Em   C    G
I swear I'd be a better man
    D           Em   C    G
I?d listen to her
        D              Em   C    G   D
Cause I know how it hurts
         Em               C
When you lose the one you wanted
           G             D
Cause he's taken you for granted
    C
And everything you had got destroyed
 
 
[Verse 2]
 
               Em   C    G
If I were a boy
        D              Em    C    G    D
I would turn off my phone
     Em            C
Tell everyone it's broken
        G                D           Em   C    G
So they think that I was sleeping alone
    D             Em    C    G
I'd put myself first
             D          Em   C    G    D
And make the rules as I go
        Em              C
Cause I know that she'd be faithful
G            D          Em   C    G
Waiting for me to come home
 
 
[Chorus]
 
   D          Em   C    G
If I were a boy
          D            Em   C    G   D
I think I could understand
       Em              C
How it feels to love a girl
  G              D          Em   C    G
I swear I'd be a better man
    D           Em   C    G
I'd listen to her
        D              Em   C    G   D
Cause I know how it hurts
         Em               C
When you lose the one you wanted
           G             D
Cause he's taken you for granted
    C                           Am7
And everything you had got destroyed
 
 
[Bridge]
 
 Am7       C            G        D         Am
    It's a little too late for you to come back
         C         Em
Say it's just a mistake
           D             Am
Think I forgive you like that
          C              Em         D
If you thought I would wait for you
            C
You thought wrong
 
 
[Verse 3]
 
                  Em   C    G
But you're just a boy
          D       Em          C          G     D
You don't understand (yea you don't understand)
         Em              C
How it feels to love a girl, someday you'll
G              D                 Em   C   G
Wish you were a.. better man
            D        Em   C   G
You don't listen to her
          D             Em   C   G
You don't care how it hurts
D           Em             C
  Until you lose the one you wanted
                G                 D
Cause you've taken her for granted
    C
And everything you had got destroyed
                     Em  C   G   D
But you're just a boy
X",2 contributors total,"826,775 views, added to favorites 7,042 times",F#m,,,
https://tabs.ultimate-guitar.com/tab/tom-petty/wildflowers-chords-162429,beginner,,3rd fret,"['G', 'D', 'A', 'E', 'Bm']","Tom Petty  Wildflowers
 
Interpreted by Michael Emmerich
    memmeric@hotmail.com
 
Capo Third Fret and use standard chords.
 
A couple of other tabs are right on the money with the
actual chords however this gets a little confusing when
using a capo. (Why complicate things) Just play the chords
on the third fret as if there were no capo... SIMPLE.
 
Peace
 
 
Capo Third Fret
 
 
[Intro]
 G D A D
 G D A
 
 
[Chorus]
 
G      D     A           D
You belong among the wildflowers
G      D     A               D
You belong in a boat out at sea
G      D     A           D
Sail away, kill off the hours
G      D              A        D
You belong somewhere you feel free
 
 
[Verse]
 
G     D     A         D
Run away, find you a lover
G     D            A
Go away somewhere all bright and new
G      D   A      D
I have se-en no other
G      D     A       D
Who compa-ares with you
 
 
[Chorus]
 
G      D     A            D
You belong among the wildflowers
G      D         A
You belong in a boat out at sea
G      D              A            D
You belong with your love on your arm
G      D              A        D
You belong somewhere you feel free
 
 
(Give it a 4 count after the D)
 
 
G D Bm E A… (then a hammer on A which is not really necessary)
G Bm A
G D Bm E A… (then a hammer on A which is not really necessary)
G Bm A
 
 
[Verse]
 
G      D     A        D
Run away, go find a lover
G      D             A            D
Run away, let your heart be your guide
G      D          A          D
You deserve the deepest of cover
G      D            A          D
You belong in that home by and by
 
 
[Chorus/Outro]
 
G      D     A            D
You belong among the wildflowers
G      D               A
You belong somewhere close to me
G      D             A            D
Far away from your trouble and worry
G      D              A         D
You belong somewhere you feel free
G      D              A         D
You belong somewhere you feel free
 
Again...(Give it a 4 count after the D)
 
 
G D Bm E A… (then a hammer on A which is not really necessary)
G Bm A
G D Bm E A… (then a hammer on A which is not really necessary)
G Bm A
X",2 contributors total,"827,129 views, added to favorites 6,995 times",Bb,,,
https://tabs.ultimate-guitar.com/tab/ray-charles/georgia-on-my-mind-chords-699274,advanced,,no capo,"['E7', 'Dm', 'G9', 'Gm', 'F', 'C13', 'Gm7', 'Bbm', 'C7b13', 'A7']","GEORGIA ON MY MIND
as being played by Ray Charles
 
 
[Intro]
 
F              A7            D7     D7b13   D7  G9     C7
Melodies bring memories that linger in      my  heart
F             A+ A7  Dm       G7     C#dim  C13    F      C7b13
Make me think of Georgia. Why did we ev-----er     part?
F                   A7                D7      D7b13   D7  G9    C7
Some sweet day when blossoms fall and all the world's a   song
F            A+ A7  Dm         G7           C#dim   C13  F
I'll go back to Georgia 'cause that's where I       be---long
 
 
[Verse]
 
(in most versions, the songs start's right here)
 
F        A7      Dm             Gm
Georgia, Georgia, the whole day through
Bbm     F         E7         Gm      G9 C7 F     F#dim
Just an old sweet song keeps Georgia on my mind
Gm7            C7b13
(Georgia on my mind)
         F        A7      Dm         Gm
I said a Georgia, Georgia, a song of you
Bbm      F         E7       Gm        G9      C13 F      Eb9 F A7
Comes as sweet and clear as moonlight through the pines
 
 
[Bridge]
 
Dm       Gm6     Dm      Bb7  Dm      Gm6      Dm7   G7
Other arms reach out to me.   Other eyes smile tenderly
Dm             Gm6    Dm7       E7     Am         F#dim Fm6  Am    C7
Still in the peaceful dreams I see the road leads back  to   you
 
 
[Verse]
 
       F           A7      Dm          Gm
I said Georgia, oh Georgia, no peace I find
Bbm     F         E7         Gm     G9  C13  F    Dm   Gm7  C13 C7b13
Just an old sweet song keeps Georgia on my mind
 
 
[Bridge]
 
Dm       Gm6     Dm      Bb7  Dm      Gm6      Dm7   G7
Other arms reach out to me.   Other eyes smile tenderly
Dm             Gm6    Dm7       E7     Am         F#dim Fm6  Am    C7
Still in the peaceful dreams I see the road leads back  to   you
 
 
[Verse]
 
       F           A7      Dm          Gm
I said Georgia, oh Georgia, no peace I find
Bbm     F         E7         Gm     G9  C13  F    Dm   Gm7  C13 C7b13
Just an old sweet song keeps Georgia on my mind
X",1 contributor total,"826,265 views, added to favorites 5,147 times",,,,
https://tabs.ultimate-guitar.com/tab/simon-garfunkel/the-sound-of-silence-chords-112125,beginner,E A D G B E,1st fret,"['F', 'C', 'Dm', 'Bb']","Simon & Garfunkel - The Sound of Silence
 
Standard tuning
 
                                           Dm
Throughout the intro you pluck like so: e|---1---1---1---1-|
                                        B|-----3-------3---|
                                        G|-2-------2-------|
                                        D|-----------------|
                                        A|-----------------|
                                        E|-----------------|
 
The only plucking part of the song is the intro, the rest is strumming, you'll have
to listen to the song to find the rhythm. Good luck.
 
 
[Intro]
 
(Start plucking on the 'G' string, and say ""Hello"" on the third time you pluck
the 'B' string. The rest of the chords are above the corresponding syllables, just keep
the plucking rhythm while you transition.)
 
 
Dm                        C
    Hello darkness my old friend
                           Dm
I've come to talk with you again
          F          Bb      F
Because a vision softly creeping
                       Bb       F
Left his seeds while I was sleeping
        Bb                            F
And the vision that was planted in my brain
               Dm   F            C        Dm
Still remain          within the sound of silence.
 
 
[Verse 1]
 
                             C
In restless dreams I walked alone
                        Dm
Narrow streets of cobblestone
           F       Bb       F
'Neath the halo of a street lamp
                          Bb       F
I turned my collar to the cold and damp
        Bb                                       F
When my eyes were stabbed by the flash of a neon light
                       Dm   F                 C        Dm
That split the night          and touched the sound of silence.
 
 
[Verse 2]
 
                         C
And in the naked light I saw
                          Dm
Ten thousand people maybe more
       F           Bb       F
People talking without speaking
                   Bb        F
People hearing without listening
               Bb                      F
People writing songs that voices never share 
                  Dm   F             C        Dm
And no one dare          disturb the sound of silence
 
 
[Verse 3]
 
                        C
Fools said I you do not know
                      Dm
Silence like a cancer grows
        F            Bb          F
Hear my words that I might teach you
                    Bb          F
Take my arms that I might reach you
       Bb                          F
But my words like silent raindrops fell
Dm       F             C        Dm
     And echoed in the wells of silence
 
 
[Verse 4]
 
                         C
And the people bowed and prayed
                     Dm
To the neon god they made
        F                Bb      F
And the sign flashed out its warning
                     Bb      F
In the words that it was forming
 
And the sign said
    Bb                                              F
The words of the prophets are written on the subway walls
                     Dm       F                C         Dm
And tenement halls        and whispered in the sounds of silence
X",6 contributors total,"826,826 views, added to favorites 33,861 times",Ebm,,,
https://tabs.ultimate-guitar.com/tab/kesha/tik-tok-chords-888737,,,,[],,,"825,964 views, added to favorites 2,702 times",,,,
https://tabs.ultimate-guitar.com/tab/nirvana/lithium-tabs-25788,,D G C F A D,no capo,[],,4 contributors total,"826,750 views, added to favorites 6,836 times",,,,
