link,difficulty: ,tuning: ,key: ,capo: ,chord_list,full_text,contributors,popularity,file format: ,filesize: ,instuments: 
https://tabs.ultimate-guitar.com/tab/green-day/boulevard-of-broken-dreams-chords-868890,intermediate,E A D G B E,,1st fret,"['B7', 'C', 'A', 'Em', 'D', 'G']","[Intro]
Em  G  D  A 2x
 
[Verse 1]
Em        G
 I walk a lonely road
    D             A           Em
The only one that I have ever known
           G
Don't know where it goes
D                 A             Em   G  D  A
But it's home to me and I walk alone
 
[Verse 2]
Em            G
  I walk this empty street
D           A              Em
On the Boulevard of Broken Dreams
          G
Where the city sleeps
    D               A            Em    G
and I'm the only one and I walk alone
 
[Bridge]
D              A         Em   G
  I walk alone, I walk alone
D              A
  I walk alone, I walk a...
 
[Chorus]
C      G          D               Em
  My shadow's the only one that walks beside me
C       G       D               Em
  My shallow heart's the only thing that's beating
C      G        D                Em
  Sometimes I wish someone out there will find me
C        G     B7
  Till then I walk alone
 
[Interlude]
Em      G      D      A
  Ah-ah, Ah-ah, Ah-ah, Aaah-
Em         G      D      A
Aah, Ah-ah, Ah-ah, Ah-ah
 
[Verse 3]
Em             G
  I'm walking down the line
D                 A              Em
That divides me somewhere in my mind
        G
On the border line
D                 A            Em   G  D  A
Of the edge and where I walk alone
 
[Verse 4]
Em       G
  Read between the lines
D                    A              Em
What's fucked up and everything's alright
         G
Check my vital signs
    D               A                Em   G
To know I'm still alive and I walk alone
 
[Bridge]
D              A         Em   G
  I walk alone, I walk alone
D              A
  I walk alone, I walk a...
 
[Chorus]
C      G          D               Em
  My shadow's the only one that walks beside me
C       G       D               Em
  My shallow heart's the only thing that's beating
C      G        D                Em
  Sometimes I wish someone out there will find me
C        G     B7
  Till then I walk alone
 
[Interlude]
Em      G      D      A
  Ah-ah, Ah-ah, Ah-ah, Aaah-
Em         G      D             A
Aah, Ah-ah, Ah-ah, I walk alone, I walk a...
 
[Instrumental]
C  G  D  Em x3
C  G  B7  B7
B7
 
[Verse 5]
Em            G
  I walk this empty street
D           A              Em
On the Boulevard of Broken Dreams
          G
Where the city sleeps
    D             A
And I'm the only one and I walk a...
 
[Chorus]
C      G          D               Em
  My shadow's the only one that walks beside me
C       G       D               Em
  My shallow heart's the only thing that's beating
C      G        D                Em
  Sometimes I wish someone out there will find me
C        G     B7         B7
  Till then I walk alone
 
[Outro]
Em  C  D  C#  G  D#  x4
X",7 contributors total,"2,317,537 views, added to favorites 54,754 times",,,
https://tabs.ultimate-guitar.com/tab/daniel-powter/bad-day-chords-202343,intermediate,E A D G B E,,1st fret,"['Em7', 'Em', 'F', 'A', 'Emadd9', 'Bm', 'D', 'Bb', 'G']","Artist: Daniel Powter
Song: Bad Day
 
During verse:
D/A     x00235
Gadd9   3x04x5 or 3x0435
A       x02225
Emadd9  02x002
Em      02x003
 
 
[Intro]
D  G  A  Em7
 
[Verse 1]
D/A           Gadd9                     A     Emadd9 Em
  Where is the moment when we need it the most
D/A                 Gadd9                  A   Emadd9 Em
  You kick up the leaves and the magic is lost
Bm                    A                    G
  They tell me your blue sky's faded to grey
                  D               Em
The tell me your passion's gone away
                              A  Em7 A
And I don't need no carrying on
 
D/A             Gadd9                  A  Emadd9 Em
 Stand in line just to hit a new low
D/A                 Gadd9                   A  Emadd9 Em
  You're faking a smile with the coffee you go
Bm                  A                   G
  You tell me your life's been way off line
                   D            Em
You're falling to pieces every time
                             A
And I don't need no carrying on
 
 
[Chorus]
                     D
Cause you had a bad day 
                   G
You're taking one down 
                Em                    A
You sing a sad song just to turn it around
                    D
You say you don't know 
                   G
You tell me don't lie
                Em                    A
You work at a smile and you go for a ride 
               Bm
You had a bad day
                  A
The camera don't lie
                    G                         D
You're coming back down and you really don't mind
               Em   A
You had a bad day
              D
You had a bad day
 
 
[Fill]
 
D G A Em7
 
D G A Em7
 
Bm                A          G
Well you need a blue sky holiday
                   D                 Em
The point is they laugh at what you say
                             A
And I don't need no carrying on
 
 
[Chorus]
                     D
Cause you had a bad day 
                   G
You're taking one down 
                Em                    A
You sing a sad song just to turn it around 
                    D
You say you don't know 
                   G
You tell me don't lie
                Em                    A
You work at a smile and you go for a ride 
               Bm
You had a bad day
                  A
The camera don't lie
                    G                         D
You're coming back down and you really don't mind 
               Em   A
You had a bad day
 
 
[Bridge]
F
Sometimes the system goes on the blink
         Bb
And the whole thing it turns out wrong 
     F
You might not make it back and you know 
                Bb
That you could be well oh that strong 
D               G                  A  Emadd9 Em
Well I'm not wrong 
 
D                G                           A
So where is the passion when you need it the most 
 
Oh you and I
D                G                       A
You kick up the leaves and the magic is lost 
 
 
[Final Chorus]
                     D
Cause you had a bad day 
                   G
You're taking one down 
                Em                    A
You sing a sad song just to turn it around 
                    D
You say you don't know 
                   G
You tell me don't lie
                Em                    A
You work at a smile and you go for a ride 
               Bm
You had a bad day
                      Bb
You've seen what you like 
                D                  E
And how does it feel for one more time 
               G   A
You had a bad day
           D  G  Em  A  x4 (fade out)
had a bad day
X",8 contributors total,"2,317,359 views, added to favorites 45,070 times",,,
https://tabs.ultimate-guitar.com/tab/britney-spears/baby-one-more-time-chords-279810,intermediate,E A D G B E,Cm,3rd fret,"['E', 'F', 'G#dim', 'Am', 'C', 'Dm', 'G']","Capo 3
 
 
[Verse 1]
 
Am
   Oh baby, baby
     E                 C
How was I supposed to know
      Dm               E
That something wasn't right here
Am
   Oh baby, baby
     E                   C
I shouldn't have let you go
     Dm                E
And now you're out of sight, yeah
 
 
[Pre-Chorus]
 
Am                       E
Show me, how you want it to be
         C
Tell me, baby
                 Dm        E
'Cause I need to know now, oh, because
 
 
[Chorus]
 
Am                  E
   My loneliness is killing me (and I)
C                   Dm           E
  I must confess, I still believe (still believe)
Am                          E
   When I'm not with you I lose my mind
F       G  C
Give me a sign
Dm           E
Hit me baby, one more time
 
 
[Verse 2]
 
Am
   Oh baby, baby
     E                   C
The reason I breathe is you
 Dm               E
Boy you've got me blinded
Am
   Oh, pretty baby
         E              C
There's nothing that I wouldn't do
     Dm              E
It's not the way I planned it
 
 
[Pre-Chorus]
 
Am                       E
Show me, how you want it to be
         C
Tell me, baby
                 Dm        E
'Cause I need to know now, oh, because
 
 
[Chorus]
 
Am                  E
   My loneliness is killing me (and I)
C                   Dm           E
  I must confess, I still believe (still believe)
Am                          E
   When I'm not with you I lose my mind
F       G  C
Give me a sign
Dm           E
Hit me baby, one more time
 
Am
   Oh baby, baby
Am
   Oh baby, baby
 
 
[Interlude]
 
Am
  Oh baby, baby
     E                 C     Dm  E
How was I supposed to know
F                    G
  Oh, pretty baby, I shouldn't have let you
Dm             F
Gooooooooooooo
 
 
[Bridge]
 
G           Am                 E
I must confess, that my loneliness
               C              Dm      E        F
Is killing me now, don't you know I still believe
                  G
That you will be here
               F
And give me a sign
Dm           G        G#dim
Hit me baby, one more time
 
 
[Chorus]
 
Am                  E
   My loneliness is killing me (and I)
C                   Dm           E
  I must confess, I still believe (still believe)
Am                          E
   When I'm not with you I lose my mind
F       G  C
Give me a sign
Dm           E
Hit me baby, one more time
 
           Am                 E
I must confess that my loneliness
              C              Dm     E
Is killing me now (don't you know I still believe?)
Am                    E
   That you will be here
    F    G     C
and give me a sign?
Dm           E
Hit me baby, one more time
X",12 contributors total,"2,317,863 views, added to favorites 49,375 times",,,
https://tabs.ultimate-guitar.com/tab/acdc/highway-to-hell-tabs-94800,,E A D G B E,A,no capo,[],,8 contributors total,"2,314,586 views, added to favorites 34,892 times",,,
https://tabs.ultimate-guitar.com/tab/hozier/take-me-to-church-chords-1424967,intermediate,E A D G B E,Em,no capo,"['C/G', 'F#', 'F', 'B', 'Am', 'Em', 'D', 'G']","[Verse 1]
 
Em                 Am     Em
    My lover's got humour
                      Am       G
She's the giggle at a funeral
                  Am          Em
Knows everybody's disapproval
                           Am      Em
I should've worshipped her sooner
                    Am         Em
If the Heavens ever did speak
                     Am          G
She is the last true mouthpiece
                       Am          Em
Every Sunday's getting more bleak
               Am           D
A fresh poison each week
                   C/G
'We were born sick,' you heard them say it
Em                      Am         Em
    My church offers no absolutes
                             Am        G
She tells me 'worship in the bedroom'
                        Am        Em
The only heaven I'll be sent to
                  Am         D
Is when I'm alone with you
                 C/G
I was born sick, but I love it
C/G
     Command me to be well
 
 
[Pre-Chorus]
 
(C/G)    G      C  G     Cm  G    Cm G
Aaaaaaaa-aaa    Aaa-men  Aaa-men  Aaa-men
 
 
[Chorus]
 
G F#  F#   F       Em
      Take me to church, I'll worship like a dog at the shrine of your lies
B                                                    G
   I'll tell you my sins and you can sharpen your knife
              Am
Offer me that deathless death
      Em
Good God, let me give you my life
 
Am G  G    F#      Em
      Take me to church, I'll worship like a dog at the shrine of your lies
B                                                    G
   I'll tell you my sins and you can sharpen your knife
              Am
Offer me that deathless death
      Em                         Am G  G F#
Good God, let me give you my life
 
 
[Verse 2]
 
Em                        Am          Em
    If I'm a pagan of the good times
               Am         G
My lover's the sunlight
                       Am        Em
To keep the Goddess on my side
              Am          D
She demands a sacrifice
                        C/G
To drain the whole sea
                     Em
Get something shiny
                        Am           Em
Something meaty for the main course
                      Am            G
That's a fine looking high horse
                    Am        Em
What you got in the stable?
                        Am         D
We've a lot of starving faithful
                  C/G
That looks tasty
                   C/G
That looks plenty
                G F#
This is hungry work
 
 
[Chorus]
 
     F# F    Em
Take me to church, I'll worship like a dog at the shrine of your lies
B                                                   G
   I'll tell you my sins so you can sharpen your knife
         Am
Offer my deathless death
      Em
Good God, let me give you my life
 
Am G  G    F#      Em
      Take me to church, I'll worship like a dog at the shrine of your lies
B                                                   G
   I'll tell you my sins so you can sharpen your knife
            Am
Offer me my deathless death
      Em                         Am G  G F#
Good God, let me give you my life
 
 
[Bridge]
 
C                G              B         Em
   No masters or kings when the ritual begins
         C          G              B          Em
There is no sweeter innocence than our gentle sin
   C               G            B           Em
In the madness and soil of that sad earthly scene
     C         G           B        Em
Only then I am human, only then I am clean
 
G/D   G/C   C   G
 
 
[Pre-Chorus]
 
(G)    C   G     Cm  G    Cm  G
Aaaaaaaaaaa-men  Aaa-men  Aaa-men
 
 
[Chorus]
 
G F#  F#   F       Em
      Take me to church, I'll worship like a dog at the shrine of your lies
B                                                    G
   I'll tell you my sins and you can sharpen your knife
              Am
Offer me that deathless death
      Em
Good God, let me give you my life
 
Am G  G    F#      Em
      Take me to church, I'll worship like a dog at the shrine of your lies
B                                                    G
   I'll tell you my sins and you can sharpen your knife
              Am
Offer me that deathless death
      Em                         Am G  G F#  Em
Good God, let me give you my life
X",6 contributors total,"2,312,595 views, added to favorites 52,512 times",,,
https://tabs.ultimate-guitar.com/tab/adele/turning-tables-chords-1027578,intermediate,,,1st fret,"['D/F#', 'Bm7', 'A', 'Emadd9', 'Em', 'D', 'G']","[Intro]
 
Bm7  G  Emadd9  G
 
 
[Verse 1]
 
Bm7                         G
    Close enough to start a war
        Emadd9             G
All that I have is on the floor
Bm7                                    G
    God only knows what we're fighting for
        Emadd9                G
All that I say, you always say more
 
 
[Pre-Chorus]
 
G                         Em      Em7
I can't keep up with your turning tables
      G                   A
Under your thumb, I can't breathe
 
 
[Chorus]
 
  Bm7      G       D               Em
So I won't let you close enough to hurt me
   Bm7      G      D             Em
No, I won't rescue you to just desert me
         Bm7   G               D/F#      A
I can't give you the heart you think you gave me
             Em  D   G               Bm7    G
It's time to say goodbye to turning tables
           Emadd9  G
To turning tables
 
 
[Verse 2]
 
Bm7                         G
     Under haunted skies I see you, oooh
Emadd9                                  G
      Where love is lost, your ghost is found
Bm7                           G
     I braved a hundred storms to leave you
               Emadd9                           G
As hard as you try, no I will never be knocked down
 
 
[Pre-Chorus]
 
G                         Em      Em7
I can't keep up with your turning tables
      G                   A
Under your thumb, I can't breathe
 
 
[Chorus]
 
  Bm7      G       D               Em
So I won't let you close enough to hurt me
   Bm7      G      D             Em
No, I won't rescue you to just desert me
         Bm7   G               D/F#      A
I can't give you the heart you think you gave me
             Em  D   G               Bm7    G
It's time to say goodbye to turning tables
         Emadd9  G
Turning tables
 
 
[Bridge]
 
Bm7                       G
Next time I'll be braver, I'll be my own saviour
D                            Em
When the thunder calls for me
Bm7                       G
Next time I'll be braver, I'll be my own saviour
D                       A
Standing on my own two feet
 
 
[Chorus]
 
Bm7      G       D               Em
 I won't let you close enough to hurt me
   Bm7      G      D             Em
No, I won't rescue you to just desert me
         Bm7   G               D/F#      A
I can't give you the heart you think you gave me
             Em  D   G               Bm7    G
It's time to say goodbye to turning tables
            Emadd9  G
To turning tables
       Bm7         G
Turning tables, yeah
  Emadd9   G    Bm7
Turning, ooh.
X",1 contributor total,"2,308,504 views, added to favorites 42,378 times",,,
https://tabs.ultimate-guitar.com/tab/billie-eilish/wish-you-were-gay-chords-2193865,beginner,E A D G B E,Am,no capo,"['Em', 'G', 'D7', 'Am']","-------------------------------------------------------------------------------------
*** PLEASE READ ***
 
This tab is for the first version of the song, not the new (March 2019) release:
- First (acoustic) version (2017): https://www.youtube.com/watch?v=DA5etFXaae8
- Released single (2019): https://www.youtube.com/watch?v=yaJx0Gj_LCY
 
Also see here for the history of the song:
https://earmilk.com/2019/03/06/compare-billie-eillishs-new-wish-you-were-gay-audio-to-its-original-2017-recording
 
For chords to the 2019 version, see
https://tabs.ultimate-guitar.com/tab/billie_eilish/wish_you_were_gay_chords_2623206
-------------------------------------------------------------------------------------
 
 
[Verse 1]
       Am                D7               G              Em
""Baby, I don't feel so good"", 6 words you never understood
            Am             D7                  G     Em
""I'll never let you go"", 5 words you'll never say
         Am                    D7            G                    Em
I laugh along like nothing's wrong, 4 days has never felt so long
         Am               D7            G     Em
If 3's a crowd and 2 is us, 1 slipped away
 
[Chorus]
Am           D7              G        Em
I just wanna make you feel okay
     Am           D7              G      Em
But all you do is look the other way
Am              D7                        G            Em
I can't tell you how much I wish I didn't wanna stay
    Am           D7                 G     Em
But I just kinda wish you were gay
 
[Verse 2]
           Am                       D7
Is there a reason we're not through
           G                    Em
Is there a 12 step just for you
          Am                D7
Our conversation's all in blue
    G    Em
11 heys
           Am              D7
10 fingers pulling on my hair
            G                   Em
9 times you never made it there
       Am         D7              G    Em
I ate alone at 7, 6 minutes away
 
[Chorus]
Am                  D7             G     Em
How'm I s'posed to make you feel okay
      Am            D7               G      Em
When all you do is walk the other way
Am             D7                           G            Em
I can't tell you how much I wish I didn't wanna stay
Am            D7               G         Em
I just kinda wish you were gay
 
[Bridge]
            Am        D7
To spare my pride
                       G                       Em
To give your lack of interest an explanation
             Am    D7
I'm not your type
                    G                  Em
Maybe I'm not your preferred gender orientation
       Am     D7                      G          Em
I'm so selfish but you make me feel helpless
            Am             D7
And I can't stand another day
         G               Em
I can't stand another day
 
[Chorus]
Am            D7               G      Em
I just wanna make you feel okay
     Am            D7               G      Em
But all you do is look the other way
Am            D7                             G         Em
I can't tell you how much I wish I didn't wanna stay
Am            D7              G       Em
I just kinda wish you were gay
Am            D7             G
I just kinda wish you were gay
X",14 contributors total,"2,308,834 views, added to favorites 79,327 times",,,
https://tabs.ultimate-guitar.com/tab/foo-fighters/everlong-tabs-49532,,D A D G B E,Dm,no capo,[],,5 contributors total,"2,308,747 views, added to favorites 61,559 times",,,
https://tabs.ultimate-guitar.com/tab/this-band/kahit-ayaw-mo-na-chords-2376851,intermediate,E A D G B E,D,no capo,"['A/C#', 'A', 'Bm', 'D', 'G']","[Intro]
D
 
[Verse 1]
D               Bm
Kahit ikaw ay magalit
            G
Sayo lang lalapit
           D
Sayo lang aawit
 
D                   Bm
Kahit na ikaw ay nagbago na
            G
Iibigin pa rin kita
          D
Kahit ayaw mo na
 
[Pre-Chorus]
      G                A                 D
Tatakbo, tatalon, sisigaw ang pangalan mo
   G                 A              D
Iisipin na lang panaginip lahat ng ito
 
[Chorus]
                G              A
O, bakit ba kailangan pang umalis
                  D     A/C#   Bm
Pakiusap lang na wag ka nang lumihis
                     G               A
Tayoy mag usap teka lang ika'y huminto
                    D   A/C#  Bm
Wag mo kong iwan aayusin natin 'to
                   G
Daling sabihin na ayaw mo na
             A
Pero pinag-isipan mo ba?
 
[Bridge]
D
Lapit nang lapit, ako'y lalapit
Bm
Layo nang layo, ba't ka lumalayo
G
Labo nang labo, ika'y malabo
A
Malabo, tayo'y malabo
 
[Verse 2]
 D                       Bm
Bumalik, at muli ka ring aalis
                G
Tatakbo ka nang mabilis
               D
Yayakapin nang mahigpit
 
    D                               Bm
Ang hirap 'pag di mo alam ang 'yong pupuntahan
                G
Kung ako ba ay pagbibigyan
            D
O nalilito lang kung saan
 
[Pre-Chorus]
      G                A                D
Tatakbo, tatalon, sisigaw ang pangalan mo
   G                 A               D
Iisipin na lang panaginip lahat ng ito
 
[Chorus]
                G              A
O, bakit ba kailangan pang umalis
                  D    A/C#    Bm
Pakiusap lang na wag ka nang lumihis
                     G               A
Tayoy mag usap teka lang ika'y huminto
                    D   A/C#  Bm
Wag mo kong iwan aayusin natin 'to
                    G
Daling sabihin na ayaw mo na
             A
Pero pinag-isipan mo ba?
 
[Bridge]
D
Lapit nang lapit, ako'y lalapit
Bm
Layo nang layo, ba't ka lumalayo
G
Labo nang labo, ika'y malabo
A
Malabo,tayo'y malabo
 
D
Lapit nang lapit, ako'y lalapit
Bm
Layo nang layo, ba't ka lumalayo
G
Labo nang labo, ika'y malabo
A
Malabo
 
[Chorus]
                G              A
O, bakit ba kailangan pang umalis
                  D     A/C#   Bm
Pakiusap lang na wag ka nang lumihis
                     G               A
Tayoy mag usap teka lang ika'y huminto
                    D   A/C#  Bm
Wag mo kong iwan aayusin natin 'to
                    G
Daling sabihin na ayaw mo na
             A
Pero pinag-isipan mo ba?
 
[Outro]
D              Bm
Kahit ikaw ay magalit
          G
Sayo lang lalapit
                   D
Kahit 'di ka na sa'kin
X",5 contributors total,"2,305,996 views, added to favorites 22,888 times",,,
https://tabs.ultimate-guitar.com/tab/green-day/21-guns-chords-826429,beginner,E A D G B E,,no capo,"['F', 'A', 'C', 'Bb', 'Dm', 'C/E']","[Intro]
  Dm  Bb   F   C
e|---|---|----|---|
B|-6-|-3-|-10-|-5-|
G|---|---|----|---|
D|---|---|----|---|  x2
A|-5-|-1-|-8--|-3-|
E|---|---|----|---|
 
 
[Verse 1]
Dm       Bb                F        C
  Do you know what's worth fighting for
Dm          Bb        F     C
  When it's not worth dying for?
Dm        Bb        F       C
  Does it take your breath away
        Bb                 C
And you feel yourself suffocating?
 
Dm         Bb         F       C
  Does the pain weigh out the pride?
Dm        Bb         F        C
  And you look for a place to hide?
Dm        Bb             F       C
  Did someone break your heart inside?
          Bb   C
You're in ruins
 
 
[Chorus]
F    C/E Dm
One, 21  guns
C             Bb
Lay down your arms
F           C
Give up the fight
F    C/E Dm
One, 21  guns
C
Throw up your
Bb   F         C
arms into the sky
        Bb F C
You and I
 
 
[Verse 2]
Dm            Bb     F          C
  When you're at the end of the road
Dm        Bb       F           C
  And you lost all sense of control
Dm         Bb            F           C
  And your thoughts have taken their toll
          Bb                             C
When your mind breaks the spirit of your soul
 
Dm     Bb             F      C
  Your faith walks on broken glass
Dm        Bb       F       C
  And the hangover doesn't pass
Dm          Bb   F        C
  Nothing's ever built to last
          Bb   C
You're in ruins
 
 
[Chorus]
F    C/E Dm
One, 21  guns
C             Bb
Lay down your arms
F           C
Give up the fight
F    C/E Dm
One, 21  guns
C
Throw up your
Bb   F         C
arms into the sky
        Bb F C
You and I
 
 
[Bridge]
Dm        Bb     F            C
  Did you try to live on your own
Dm         Bb              F         A
  When you burned down the house and home?
Dm         Bb       F            A
  Did you stand too close to the fire?
        Bb                 C
Like a liar looking for forgiveness from a stone
 
 
[Guitar Solo]
F C/E Dm C Bb F C   x2
Bb F A
 
Guitar 2:
       F           C/E       Dm         C        Bb       F          C
e|------------|----------|---------|---------|--------|--------|------------|
B|------10----|-8--10----|---------|---------|--------|--------|----------8-|
G|---------10-|-------10-|--7-10-7-|-9--10-7-|----7---|--------|-9---9-10---|
D|---10-------|----------|---------|---------|--8---8-|-10-7---|------------|
A|-8----------|----------|---------|---------|--------|------8-|------------|
E|------------|----------|---------|---------|--------|--------|------------|
 
       F           C/E       Dm         C        Bb       F          C
e|------------|----------|---------|---------|--------|--------|----------8-|
B|------10----|-8--10----|---------|---------|--------|--------|------------|
G|---------10-|-------10-|--7-10-7-|-9--10-7-|----7---|--------|-9---9-10---|
D|---10-------|----------|---------|---------|--8---8-|-10-7---|------------|
A|-8----------|----------|---------|---------|--------|------8-|------------|
E|------------|----------|---------|---------|--------|--------|------------|
 
     Bb         F          A
e|---------|---------|------------|
B|---------|---------|------------|
G|---7-----|---------|-9--9--9--9-|
D|-----8---|-10-7----|------------|
A|-------8-|------8--|------------|
E|-6-------|---------|------------|
 
 
[Interlude]
  Dm  Bb   F   C
e|---|---|----|---|
B|-6-|-3-|-10-|-5-|
G|---|---|----|---|
D|---|---|----|---|  x2
A|-5-|-1-|-8--|-3-|
E|---|---|----|---|
 
 
[Verse 3]
Dm          Bb      F            C
  When it's time to live and let die
Dm        Bb         F      C
  And you can't get another try
Dm          Bb          F         C
  Something inside this heart has died
          Bb
You're in ruins
 
 
[Chorus]
F    C/E Dm
One, 21  guns
C             Bb
Lay down your arms
F           C
Give up the fight
F    C/E Dm
One, 21  guns
C
Throw up your
Bb   F         C
arms into the sky
 
F    C/E Dm
One, 21  guns
C             Bb
Lay down your arms
F           C
Give up the fight
F    C/E Dm
One, 21  guns
C
Throw up your
Bb   F         C
arms into the sky
        Bb F C
You and I
X",7 contributors total,"2,304,157 views, added to favorites 12,404 times",,,
https://tabs.ultimate-guitar.com/tab/coheed-and-cambria/welcome-home-tabs-197788,,,,no capo,[],,2 contributors total,"2,301,963 views, added to favorites 13,435 times",,,
https://tabs.ultimate-guitar.com/tab/misc-christmas/joy-to-the-world-chords-277200,absolute beginner,E A D G B E,G,no capo,[],"[Verse 1]
G                     D       G
Joy to the world, the Lord is come!
    C     D           G
Let earth receive her King;
    G
Let every heart prepare Him room,
 
And Heaven and nature sing,
    D
And Heaven and nature sing,
    G           C           G  D   G
And Heaven, and Heaven, and nature sing.
 
[Verse 2]
G                     D       G
Joy to the earth, the Savior reigns!
    C         D       G
Let men their songs employ;
    G
While fields and floods, rocks, hills and plains
 
Repeat the sounding joy,
    D
Repeat the sounding joy,
    G     C         G   D    G
Repeat, repeat, the sounding joy.
 
[Verse 3]
G                    D       G
No more let sins and sorrows grow,
    C        D        G
Nor thorns infest the ground
   G
He comes to make His blessings flow
 
Far as the curse is found,
    D
Far as the curse is found,
    G        C     G     D  G
Far as, far as the curse is found
 
[Verse 4]
G                       D         G
He rules the world with truth and grace,
    C         D       G
And makes the nations prove
    G
The glories of His righteousness,
 
And wonders of His love,
    D
And wonders of His love,
    G        C        G  D   G
And wonders, wonders, of His love.
X",8 contributors total,"2,323,663 views, added to favorites 31,709 times",,,
https://tabs.ultimate-guitar.com/tab/daft-punk/get-lucky-chords-1240260,beginner,E A D G B E,,no capo,"['Bm', 'D', 'E', 'F#m']","Bm   xx9777
D    xx12-11-10-10
F#m  xxx11-10-9
E    xxx997
 
 
[Intro]
Bm D F#m E
Bm D F#m E
 
[Verse]
                       Bm         D
Like the legend of the phoenix
                F#m         E
All ends were beginnings
                      Bm          D
What keeps the planet spinning
                     F#m          E
The force from the beginning
 
[Pre-Chorus]
Bm             D           F#m       E
We've come too far to give up who we are
   Bm              D           F#m         E
So let's raise the bar and our cups to the stars
 
[Chorus]
Bm
She's up all night 'til the sun
D
I'm up all night to get some
F#m
She's up all night for good fun
E
I'm up all night to get lucky
 
Bm
We're up all night 'til the sun
D
We're up all night to get some
F#m
We're up all night for good fun
E
We're up all night to get lucky
 
Bm
We're up all night to get lucky
D
We're up all night to get lucky
F#m
We're up all night to get lucky
E
We're up all night to get lucky
 
[Break]
Bm D F#m E
 
[Verse]
                   Bm        D
The present has no rhythm
                   F#m       E
Your gift keeps on giving
                 Bm          D
What is this I'm feeling?
                         F#m        E
If you want to leave I'm with it
 
[Pre-Chorus]
Bm             D           F#m       E
We've come too far to give up who we are
   Bm              D           F#m         E
So let's raise the bar and our cups to the stars
 
[Chorus]
Bm
She's up all night 'til the sun
D
I'm up all night to get some
F#m
She's up all night for good fun
E
I'm up all night to get lucky
 
Bm
We're up all night 'til the sun
D
We're up all night to get some
F#m
We're up all night for good fun
E
We're up all night to get lucky
 
Bm
We're up all night to get lucky
D
We're up all night to get lucky
F#m
We're up all night to get lucky
E
We're up all night to get lucky
 
[Break]
Bm D F#m E
Bm D F#m E
Bm D F#m E
Bm D F#m E
 
[Pre-Chorus]
Bm             D           F#m       E
We've come too far to give up who we are
   Bm              D           F#m         E
So let's raise the bar and our cups to the stars
 
[Chorus]
Bm
She's up all night 'til the sun
D
I'm up all night to get some
F#m
She's up all night for good fun
E
I'm up all night to get lucky
 
Bm
We're up all night 'til the sun
D
We're up all night to get some
F#m
We're up all night for good fun
E
We're up all night to get lucky
 
Bm
We're up all night to get lucky
D
We're up all night to get lucky
F#m
We're up all night to get lucky
E
We're up all night to get lucky
 
Bm
We're up all night to get lucky
D
We're up all night to get lucky
F#m
We're up all night to get lucky
E
We're up all night to get lucky
 
[Outro]
Bm D F#m E
Bm D F#m E
X",4 contributors total,"2,298,865 views, added to favorites 11,060 times",,,
https://tabs.ultimate-guitar.com/tab/elvis-presley/suspicious-minds-chords-79701,intermediate,E A D G B E,G,no capo,"['C', 'D', 'G']","[Verse 1]
G                        C
  We're caught in a trap;  I can't walk out
D               C               G
  because I love you too much,  baby.
G                    C
  Why can't you see,   what you're doing to me,
D                      C          D     C  Bm  D7
  when you don't believe a word I say?
 
 
[Chorus]
  C                G        Bm                  C    D
     We can't go on together, with Suspicious Minds;
  Em                  Bm          C              D       D7
     and we can't build our dreams, on Suspicious Minds.
 
 
[Verse 2]
G                              C
  So, if an old friend I know, drops by to say hello,
D                 C           G
  would I still see suspicion in your eyes?
G                  C
  Here we go again, asking where I've been.
D                       C               D      C  Bm  D7
  You can see these tears are real I'm crying.
 
 
[Chorus]
  C                G        Bm                  C      D7
     We can't go on together, with Suspicious Minds;
  Em                  Bm           C              B7sus4   B7
     and we can't build our dreams, on Suspicious Minds...
 
       Em             Bm            C
          Oh, let our love survive,
                       D
          I'll dry the tears from your eyes.
       Em                   Bm             C
          Let's don't let a good thing die,  when honey,
             D                G               C    G       D7
          you know I've never,  lied to you;   Mmm,  yeah,  yeah!
 
 
[Verse 3]
G                        C
  We're caught in a trap;  I can't walk out
D               C               G
  because I love you too much,  baby.
G                    C
  Why can't you see,   what you're doing to me,
D                      C          G    C  G  C
  when you don't believe a word I say?
 
 
[Outro]
  Don't you know...
G                        C
  I'm caught in a trap;  I can't walk out
D               C               G    C  G  C
  because I love you too much,  baby            
X",6 contributors total,"2,300,309 views, added to favorites 61,083 times",,,
